149.675,204.097,702.398,63.814,0.000
154.149,202.696,695.640,62.687,0.000
157.667,200.620,673.381,63.687,0.000
160.937,196.397,650.819,63.663,0.000
165.496,192.238,628.709,63.908,0.000
169.955,188.445,608.441,64.073,0.000
174.012,186.058,591.762,63.678,0.000
178.265,183.340,577.647,64.137,0.000
182.231,181.857,567.253,63.774,0.000
186.532,180.136,560.054,64.187,0.000
190.516,178.987,555.712,63.736,0.000
194.363,178.493,556.406,64.694,0.000
198.125,178.779,562.158,64.291,0.000
202.255,179.960,573.465,64.386,0.000
201.899,175.785,581.709,68.758,0.000
205.022,170.746,584.773,69.000,0.000
209.111,167.055,587.306,69.390,0.000
213.263,163.950,589.335,69.769,0.000
217.273,160.141,587.714,69.433,0.000
220.843,157.055,583.150,70.465,0.000
224.098,154.209,576.414,70.909,0.000
228.455,152.760,570.524,71.401,0.000
232.741,152.608,566.565,72.133,0.000
235.863,152.667,565.396,72.815,0.000
239.053,153.230,567.243,73.149,0.000
243.333,155.024,574.005,73.451,0.000
247.554,158.324,587.129,73.762,0.000
250.949,161.974,607.663,73.600,0.000
255.760,168.014,638.732,73.373,0.000
259.777,169.552,668.501,72.938,0.000
263.438,170.254,693.825,73.918,0.000
268.160,172.107,716.787,72.956,0.000
271.980,174.255,737.672,73.941,0.000
277.156,177.441,755.423,72.497,0.000
282.489,181.523,771.034,72.212,0.000
286.957,184.636,782.482,72.784,0.000
290.730,187.713,790.723,72.833,0.000
295.695,191.554,797.267,71.825,0.000
300.806,195.243,801.945,71.546,0.000
304.882,197.508,803.298,71.059,0.000
310.412,200.487,802.953,70.397,0.000
314.571,202.814,802.170,69.685,0.000
320.354,204.835,800.947,68.581,0.000
326.272,208.848,805.243,67.539,0.000
330.552,211.540,808.002,67.031,0.000
334.990,212.891,806.732,66.253,0.000
340.337,214.851,803.250,66.101,0.000
345.783,216.379,797.475,65.726,0.000
349.511,216.767,789.400,65.791,0.000
354.840,218.447,782.173,65.350,0.000
360.311,219.062,773.085,64.582,0.000
364.498,218.250,761.955,64.116,0.000
370.079,218.442,751.208,63.142,0.000
374.196,217.543,739.736,62.606,0.000
379.945,216.591,726.630,61.741,0.000
385.515,216.041,713.449,61.119,0.000
391.469,215.679,700.668,60.073,0.000
396.851,214.953,687.665,59.503,0.000
402.008,215.082,678.521,59.265,0.000
407.383,215.330,672.157,58.711,0.000
411.107,213.951,665.511,58.671,0.000
416.324,213.494,660.599,58.120,0.000
421.481,213.736,657.927,57.782,0.000
425.462,212.141,654.410,57.505,0.000
430.785,211.859,653.149,56.854,0.000
436.234,210.875,652.698,56.344,0.000
441.164,209.414,650.936,56.314,0.000
445.898,208.964,650.151,55.866,0.000
450.212,206.735,647.380,56.122,0.000
455.108,205.566,643.753,56.379,0.000
458.791,203.186,638.669,56.594,0.000
463.886,203.174,634.825,56.786,0.000
467.629,201.606,630.538,56.648,0.000
472.813,200.867,627.672,56.457,0.000
476.539,200.118,626.391,55.973,0.000
480.919,198.455,623.848,56.422,0.000
485.584,197.468,622.014,55.511,0.000
490.593,197.509,622.997,55.329,0.000
494.531,196.390,623.210,55.174,0.000
499.516,196.958,626.110,55.256,0.000
504.754,197.613,631.325,55.322,0.000
508.939,198.022,637.306,55.156,0.000
514.010,199.498,646.095,55.379,0.000
519.492,200.703,655.075,54.766,0.000
523.999,202.181,664.978,55.168,0.000
529.131,203.249,673.446,53.411,0.000
534.889,205.533,684.346,52.716,0.000
539.753,206.584,693.864,52.773,0.000
546.522,210.132,705.348,51.020,0.000
551.247,212.514,716.936,50.166,0.000
555.571,214.187,726.492,51.124,0.000
559.645,214.764,733.143,51.125,0.000
565.237,216.601,739.367,50.785,0.000
569.451,216.657,741.566,50.374,0.000
573.388,216.211,741.169,50.237,0.000
578.946,216.601,738.954,49.561,0.000
584.767,216.828,734.445,48.554,0.000
589.020,216.579,728.596,48.086,0.000
594.732,216.981,721.784,47.611,0.000
598.531,215.766,712.944,47.843,0.000
604.014,215.562,702.917,47.805,0.000
609.026,215.312,693.396,46.964,0.000
612.787,213.303,681.396,48.985,0.000
618.196,213.777,673.421,49.402,0.000
622.193,213.471,667.585,49.570,0.000
627.619,213.639,663.886,49.819,0.000
1.922,212.581,659.820,49.674,0.000
6.150,211.980,657.730,49.468,0.000
11.230,210.761,655.113,50.160,0.000
16.149,208.709,650.577,50.712,0.000
20.826,207.410,646.287,50.127,0.000
25.855,207.465,643.834,50.588,0.000
29.588,205.962,640.876,51.014,0.000
35.120,206.864,641.043,51.490,0.000
39.641,206.824,641.162,51.219,0.000
44.940,208.261,644.042,51.743,0.000
49.496,209.897,649.572,51.977,0.000
54.049,210.256,653.814,52.171,0.000
58.426,211.219,660.189,52.662,0.000
63.305,211.404,666.885,51.623,0.000
68.090,212.410,675.306,52.133,0.000
72.929,213.050,683.371,52.813,0.000
81.160,217.526,695.708,48.735,0.000
85.883,221.483,710.081,48.116,0.000
92.008,226.082,725.254,47.697,0.000
98.238,231.060,741.522,46.709,0.000
102.941,235.524,758.984,46.635,0.000
107.812,237.801,772.511,45.917,0.000
113.159,240.553,785.107,45.788,0.000
118.884,242.677,794.444,45.177,0.000
124.425,244.761,801.930,43.453,0.000
129.764,246.208,807.372,43.284,0.000
134.994,246.999,808.671,41.835,0.000
141.823,248.310,806.953,38.912,0.000
147.831,249.358,800.827,38.196,0.000
153.819,249.164,789.401,37.385,0.000
158.492,246.759,770.448,36.741,0.000
164.227,247.933,753.178,36.308,0.000
169.736,248.326,736.592,34.747,0.000
175.258,249.174,722.517,34.320,0.000
179.492,248.926,710.806,33.653,0.000
185.218,248.479,701.428,32.762,0.000
191.001,247.394,691.655,30.519,0.000
194.224,243.757,679.857,31.955,0.000
199.509,239.671,665.715,31.807,0.000
204.722,234.614,649.121,31.620,0.000
208.570,227.809,628.664,31.640,0.000
213.625,221.687,605.631,31.738,0.000
218.615,217.094,583.517,31.747,0.000
222.349,212.571,562.628,31.753,0.000
227.293,209.028,543.780,31.932,0.000
230.798,204.659,523.079,32.004,0.000
235.261,201.092,506.373,31.905,0.000
239.565,197.420,493.762,33.183,0.000
242.866,193.719,485.668,33.337,0.000
247.114,189.594,481.125,34.056,0.000
250.312,185.739,480.775,34.621,0.000
254.535,183.636,486.331,35.310,0.000
258.844,180.622,493.755,36.062,0.000
262.532,178.500,503.288,36.225,0.000
267.064,177.138,515.409,36.943,0.000
270.333,174.248,524.996,37.666,0.000
274.746,173.220,533.869,38.158,0.000
278.184,172.418,543.898,38.417,0.000
282.789,172.283,554.864,38.542,0.000
285.832,172.127,567.627,38.890,0.000
289.762,171.957,580.424,39.659,0.000
293.527,172.576,594.605,39.541,0.000
298.630,174.366,610.965,39.483,0.000
301.848,174.288,626.423,40.021,0.000
306.496,175.509,641.043,40.398,0.000
310.124,175.236,652.780,40.633,0.000
314.951,176.388,664.765,41.003,0.000
318.703,177.441,675.239,41.503,0.000
323.727,179.692,686.126,41.180,0.000
328.899,182.731,698.436,41.399,0.000
332.833,184.582,708.165,41.208,0.000
337.727,187.467,718.112,41.355,0.000
342.535,189.537,726.882,41.213,0.000
346.149,191.638,735.137,41.114,0.000
349.617,191.804,740.395,41.215,0.000
354.545,192.353,742.975,41.264,0.000
358.367,191.994,742.893,41.198,0.000
363.571,193.064,742.964,41.165,0.000
368.760,193.723,740.772,41.169,0.000
372.753,194.191,737.616,40.991,0.000
377.282,193.608,730.530,41.575,0.000
383.718,195.998,724.756,39.794,0.000
387.841,197.250,718.678,39.291,0.000
392.164,199.102,714.346,38.499,0.000
397.570,201.813,713.638,37.857,0.000
403.115,204.998,715.785,37.213,0.000
406.916,207.309,720.875,37.162,0.000
412.013,209.843,728.090,36.893,0.000
416.008,210.675,735.667,36.636,0.000
421.281,211.214,741.256,36.225,0.000
426.755,212.210,745.447,35.787,0.000
432.148,212.529,746.383,35.369,0.000
436.343,212.104,744.841,34.790,0.000
440.393,211.788,741.053,34.319,0.000
445.147,210.439,733.578,34.540,0.000
449.508,208.576,721.033,33.821,0.000
454.266,208.335,708.699,33.966,0.000
458.025,206.498,693.971,33.970,0.000
463.021,204.905,678.343,33.932,0.000
468.127,204.329,664.508,33.815,0.000
473.491,204.795,654.767,33.713,0.000
476.844,202.601,645.613,34.298,0.000
481.707,201.237,638.939,34.895,0.000
485.518,198.758,631.849,35.045,0.000
490.436,197.838,626.149,35.103,0.000
494.055,196.206,622.192,35.187,0.000
498.636,194.956,619.996,35.352,0.000
503.403,194.283,619.142,35.474,0.000
507.154,192.351,618.543,35.569,0.000
511.695,190.997,617.793,35.909,0.000
516.825,190.549,617.183,35.972,0.000
520.469,189.678,618.064,36.320,0.000
525.389,188.563,618.352,36.809,0.000
530.345,188.893,619.685,37.322,0.000
534.363,189.604,623.523,36.886,0.000
539.513,191.540,632.474,36.897,0.000
543.377,191.762,640.903,36.802,0.000
547.704,192.556,650.135,37.260,0.000
552.058,193.013,658.154,36.655,0.000
556.452,194.196,667.317,37.238,0.000
561.495,194.987,675.962,37.345,0.000
565.178,194.290,682.461,37.564,0.000
570.057,195.006,689.068,38.125,0.000
573.670,193.827,691.854,38.637,0.000
578.932,193.690,692.572,38.574,0.000
582.825,193.392,691.937,38.652,0.000
588.192,192.958,689.254,38.160,0.000
593.528,193.833,685.647,37.461,0.000
597.028,194.502,682.413,38.179,0.000
601.855,194.647,679.338,38.563,0.000
606.825,196.259,679.637,39.025,0.000
610.645,196.371,679.603,39.297,0.000
615.817,197.343,680.888,39.759,0.000
620.899,198.623,683.393,40.510,0.000
624.864,199.115,687.022,41.008,0.000
0.231,200.804,692.697,41.554,0.000
4.305,200.725,696.487,41.858,0.000
9.824,201.948,701.499,41.812,0.000
14.315,202.034,704.120,42.834,0.000
18.874,202.893,706.282,42.653,0.000
23.075,202.654,706.463,42.548,0.000
28.168,203.266,705.239,42.995,0.000
32.235,204.218,704.553,43.037,0.000
37.745,205.340,704.371,43.010,0.000
42.320,206.093,703.436,42.783,0.000
47.191,207.427,704.198,43.897,0.000
51.992,207.367,703.213,44.678,0.000
58.442,209.957,704.611,42.819,0.000
62.999,212.478,708.407,43.018,0.000
69.235,215.749,714.303,41.704,0.000
74.082,219.100,723.412,41.941,0.000
79.510,221.461,732.106,40.469,0.000
84.329,224.043,741.779,41.149,0.000
91.896,228.874,753.378,38.992,0.000
96.358,232.196,765.444,38.801,0.000
101.741,234.533,775.152,38.514,0.000
107.096,237.174,783.640,38.033,0.000
112.037,238.346,789.515,37.349,0.000
118.311,240.659,793.931,36.527,0.000
123.787,242.173,795.457,36.217,0.000
128.966,242.748,793.638,34.805,0.000
133.769,241.836,785.201,33.921,0.000
139.951,242.749,775.411,32.852,0.000
146.555,242.828,763.101,31.297,0.000
152.028,243.863,751.490,31.173,0.000
157.799,244.228,740.112,29.311,0.000
161.777,242.122,725.514,30.574,0.000
167.711,240.115,708.968,29.997,0.000
172.002,239.129,694.997,29.744,0.000
177.459,237.331,681.723,29.333,0.000
182.860,235.483,668.689,27.861,0.000
188.189,234.039,657.209,27.193,0.000
190.664,229.144,642.363,28.369,0.000
195.910,225.482,627.851,27.771,0.000
199.560,221.090,612.741,27.783,0.000
204.543,216.816,596.700,27.760,0.000
208.269,211.527,577.273,27.838,0.000
213.264,207.728,559.209,27.867,0.000
218.143,204.890,544.297,28.019,0.000
221.867,201.868,533.220,28.076,0.000
226.688,200.486,527.664,28.187,0.000
230.183,197.015,522.567,28.573,0.000
234.640,195.190,519.990,28.487,0.000
237.972,191.732,519.583,29.601,0.000
242.278,189.488,521.939,29.917,0.000
245.561,187.223,527.218,30.081,0.000
249.807,186.299,537.414,30.762,0.000
253.880,183.426,545.621,31.518,0.000
257.615,181.358,554.070,31.483,0.000
260.942,178.263,560.286,31.904,0.000
265.444,176.028,565.814,32.499,0.000
269.291,173.579,568.152,33.794,0.000
273.368,172.513,570.374,33.633,0.000
277.859,172.830,575.051,34.086,0.000
281.326,172.299,580.352,34.416,0.000
285.910,173.011,589.725,34.499,0.000
289.925,173.188,599.186,35.128,0.000
294.031,174.023,610.953,35.672,0.000
298.293,174.551,622.093,35.061,0.000
302.618,176.010,634.537,35.729,0.000
306.025,176.010,646.131,36.019,0.000
310.724,176.543,658.894,36.398,0.000
315.369,177.981,671.103,36.844,0.000
318.993,178.721,682.388,37.246,0.000
323.858,179.490,691.163,37.491,0.000
327.508,179.887,697.362,37.907,0.000
332.445,180.796,700.975,38.021,0.000
337.132,182.469,704.048,38.136,0.000
340.687,183.794,707.444,38.379,0.000
345.314,184.993,709.855,38.448,0.000
348.543,184.845,710.894,38.656,0.000
353.343,185.453,711.038,38.753,0.000
356.863,184.921,709.697,38.931,0.000
361.881,185.431,707.877,38.927,0.000
366.911,186.437,707.167,38.929,0.000
370.749,186.349,704.824,38.950,0.000
375.872,187.388,702.633,38.886,0.000
380.021,188.761,702.070,38.473,0.000
385.201,190.255,702.381,38.067,0.000
389.229,191.883,703.629,37.618,0.000
394.665,193.662,705.374,36.870,0.000
399.825,196.143,708.745,36.564,0.000
405.036,199.410,715.327,36.152,0.000
408.837,201.021,722.626,36.018,0.000
413.905,203.211,731.050,35.867,0.000
417.814,203.040,736.253,35.661,0.000
423.074,204.182,740.776,35.190,0.000
428.386,204.857,742.553,34.922,0.000
432.455,204.663,741.504,34.437,0.000
437.825,205.283,739.310,34.017,0.000
443.041,205.553,734.520,33.455,0.000
447.494,206.292,729.048,32.702,0.000
450.537,204.939,721.048,33.405,0.000
455.400,204.075,711.311,33.304,0.000
460.025,202.657,699.887,33.596,0.000
463.659,200.873,686.987,33.710,0.000
468.414,199.573,674.564,33.994,0.000
473.200,198.539,664.540,34.299,0.000
477.535,197.076,655.035,33.957,0.000
481.432,195.592,647.247,35.401,0.000
484.961,192.612,637.154,35.830,0.000
489.846,190.736,628.034,35.927,0.000
493.408,188.957,619.846,36.061,0.000
498.062,186.380,611.374,35.880,0.000
502.841,185.401,605.519,36.013,0.000
508.939,186.117,604.503,36.113,0.000
513.538,187.125,608.485,36.432,0.000
517.234,185.828,612.190,36.527,0.000
523.383,185.991,618.126,37.055,0.000
528.433,186.140,625.226,37.234,0.000
533.657,186.505,632.530,36.949,0.000
538.922,187.714,641.282,36.796,0.000
544.285,189.817,652.141,36.380,0.000
549.088,191.945,664.327,36.149,0.000
553.104,193.371,676.687,35.898,0.000
557.718,194.311,687.107,36.226,0.000
561.676,195.278,696.342,36.122,0.000
566.831,195.923,703.935,36.039,0.000
571.853,196.481,708.391,36.432,0.000
575.845,196.862,710.943,36.437,0.000
581.291,198.747,714.523,36.216,0.000
586.782,200.482,719.246,35.951,0.000
591.469,200.675,720.684,36.052,0.000
595.885,201.162,720.417,35.218,0.000
600.299,200.710,717.361,35.829,0.000
604.987,201.063,712.970,35.075,0.000
609.830,201.786,708.490,35.545,0.000
613.676,202.989,705.774,35.792,0.000
618.770,204.204,704.824,36.258,0.000
622.751,204.006,703.538,36.565,0.000
627.951,204.344,702.127,35.900,0.000
2.178,203.555,699.550,37.423,0.000
6.683,203.244,696.119,38.541,0.000
12.873,203.779,692.630,37.793,0.000
18.135,203.803,688.452,37.877,0.000
22.373,204.705,686.629,37.948,0.000
26.740,204.887,686.190,39.014,0.000
30.622,204.415,684.807,39.157,0.000
35.820,204.370,683.416,39.395,0.000
39.910,203.561,680.128,39.417,0.000
44.863,203.170,676.417,40.132,0.000
51.053,204.766,675.021,39.794,0.000
55.423,205.605,675.530,39.690,0.000
59.715,206.591,678.188,39.460,0.000
64.462,206.578,680.243,39.710,0.000
69.296,207.184,683.002,41.462,0.000
73.702,207.233,684.438,40.926,0.000
81.796,210.714,688.749,37.993,0.000
86.587,214.840,697.114,37.251,0.000
91.228,218.677,707.926,38.171,0.000
96.920,222.747,722.208,36.632,0.000
102.784,226.769,738.179,36.471,0.000
107.462,229.180,752.911,36.146,0.000
112.544,231.835,766.754,36.555,0.000
118.524,234.268,778.007,34.728,0.000
124.075,235.810,785.189,34.600,0.000
129.088,238.499,792.327,33.421,0.000
135.615,241.646,798.704,32.011,0.000
139.825,242.841,802.351,31.594,0.000
144.106,241.959,799.142,31.098,0.000
149.778,240.325,788.873,30.717,0.000
154.930,237.756,770.695,29.413,0.000
159.935,238.220,752.564,29.644,0.000
165.180,238.054,734.975,28.370,0.000
170.036,236.993,717.313,28.694,0.000
174.187,234.749,699.326,28.580,0.000
179.329,233.531,683.128,27.204,0.000
183.487,230.502,665.424,27.796,0.000
187.263,225.811,645.558,27.757,0.000
192.294,222.827,626.341,27.432,0.000
197.230,219.452,607.412,27.048,0.000
201.011,215.503,590.135,27.064,0.000
204.781,212.559,577.431,27.034,0.000
209.773,209.296,567.419,27.118,0.000
213.443,204.513,556.335,27.209,0.000
218.433,201.159,545.766,27.236,0.000
223.434,199.104,535.979,27.316,0.000
227.170,197.016,530.414,27.409,0.000
231.808,195.786,530.068,27.630,0.000
235.300,194.165,533.147,28.522,0.000
239.714,192.780,538.274,28.288,0.000
243.013,191.239,546.736,29.013,0.000
247.414,189.832,556.430,29.266,0.000
250.757,187.025,563.371,29.550,0.000
255.312,185.825,571.259,30.037,0.000
259.883,183.657,579.556,30.351,0.000
264.398,182.312,586.426,30.899,0.000
267.901,179.866,591.915,31.276,0.000
272.365,178.917,597.225,32.036,0.000
275.793,176.456,598.703,32.548,0.000
280.415,175.915,599.632,32.818,0.000
283.924,175.919,601.842,32.949,0.000
287.669,175.769,604.653,33.804,0.000
291.677,176.132,609.699,33.156,0.000
295.802,175.928,615.625,33.735,0.000
299.578,176.513,623.120,33.607,0.000
304.135,177.024,631.831,33.975,0.000
307.627,177.222,641.445,34.182,0.000
312.207,177.602,650.026,34.571,0.000
316.913,178.736,660.192,35.007,0.000
320.455,178.144,667.887,35.260,0.000
325.327,179.247,675.925,35.427,0.000
328.978,179.355,681.397,35.682,0.000
333.149,180.229,686.719,36.684,0.000
338.281,181.125,689.658,36.274,0.000
341.696,181.770,691.894,36.720,0.000
347.162,182.448,693.868,37.095,0.000
350.528,182.289,694.522,37.193,0.000
354.887,182.039,694.334,37.589,0.000
358.423,180.996,691.907,37.852,0.000
363.108,180.581,689.068,38.118,0.000
366.578,180.385,686.098,38.449,0.000
371.321,180.244,682.721,38.803,0.000
374.829,179.953,678.989,39.141,0.000
379.761,180.397,676.721,39.257,0.000
384.802,181.185,674.297,38.871,0.000
388.576,182.172,673.812,38.597,0.000
393.808,183.941,674.887,38.078,0.000
397.495,184.890,677.395,37.944,0.000
402.280,187.946,683.671,38.032,0.000
406.091,189.477,691.508,37.886,0.000
410.910,192.020,701.752,37.972,0.000
414.638,193.097,711.600,37.934,0.000
418.402,193.672,720.064,37.725,0.000
423.542,194.060,725.755,37.503,0.000
428.904,195.525,730.332,37.030,0.000
432.796,195.345,732.094,36.875,0.000
438.060,196.767,732.961,36.205,0.000
443.123,197.026,730.868,36.035,0.000
447.335,197.396,727.098,35.854,0.000
451.760,198.368,722.778,35.760,0.000
455.316,197.584,716.219,35.978,0.000
460.143,198.144,710.113,35.954,0.000
463.916,197.107,701.926,35.904,0.000
469.034,197.250,695.770,35.909,0.000
474.114,197.701,690.624,36.007,0.000
477.896,197.546,687.181,36.157,0.000
482.838,197.104,683.745,36.573,0.000
486.684,195.422,678.576,36.577,0.000
490.897,194.395,672.481,37.190,0.000
495.654,194.511,668.277,35.715,0.000
500.404,194.024,663.446,35.933,0.000
504.224,193.905,660.458,35.774,0.000
509.410,194.925,659.414,35.613,0.000
513.769,195.972,660.265,34.950,0.000
518.278,197.062,663.770,35.468,0.000
523.271,197.621,667.133,35.793,0.000
527.228,198.102,671.721,35.832,0.000
532.435,197.509,674.406,36.005,0.000
537.888,198.326,678.056,35.433,0.000
543.315,200.710,684.678,35.003,0.000
547.605,201.949,691.871,34.353,0.000
552.180,203.520,699.457,34.424,0.000
555.522,202.848,703.246,34.808,0.000
560.515,202.279,704.055,34.719,0.000
565.433,202.248,703.783,34.959,0.000
569.259,201.516,700.974,34.991,0.000
572.918,199.377,694.688,35.340,0.000
578.044,198.879,688.286,35.443,0.000
582.019,197.967,681.560,35.583,0.000
587.391,197.709,675.462,35.342,0.000
592.785,198.456,670.675,34.782,0.000
596.251,197.313,665.006,34.960,0.000
600.724,195.771,657.127,35.458,0.000
606.362,196.161,651.047,34.660,0.000
609.787,196.148,648.362,35.595,0.000
614.883,197.144,648.954,35.993,0.000
618.643,197.820,652.921,36.386,0.000
623.819,197.946,657.081,36.846,0.000
627.773,197.739,661.077,37.281,0.000
3.306,198.938,667.015,37.490,0.000
7.354,198.765,672.354,37.474,0.000
13.943,199.505,676.293,37.960,0.000
18.385,200.809,680.994,37.427,0.000
22.594,200.919,684.415,38.933,0.000
26.170,201.105,687.280,39.399,0.000
30.103,201.605,691.097,39.626,0.000
35.355,201.306,692.660,39.682,0.000
40.906,202.089,692.552,39.585,0.000
45.237,203.646,693.630,39.513,0.000
50.750,204.612,694.565,39.960,0.000
55.117,205.666,696.576,39.795,0.000
59.740,205.849,698.352,41.263,0.000
67.054,208.995,702.446,39.325,0.000
71.498,210.768,706.519,39.690,0.000
76.318,213.152,712.708,39.241,0.000
83.336,216.138,719.660,37.621,0.000
87.574,219.638,728.461,37.311,0.000
93.536,224.042,740.530,36.832,0.000
97.895,226.903,752.115,36.717,0.000
102.350,228.120,761.533,36.367,0.000
108.358,229.494,769.199,36.116,0.000
113.190,230.305,773.004,35.416,0.000
118.151,231.626,774.889,35.937,0.000
123.884,233.174,776.135,34.024,0.000
129.024,234.926,775.831,32.731,0.000
134.749,236.183,773.406,32.102,0.000
138.939,234.971,764.616,31.642,0.000
144.552,235.970,755.891,31.138,0.000
149.474,236.207,745.421,29.939,0.000
154.579,235.786,733.286,30.005,0.000
158.842,235.260,720.479,29.834,0.000
164.535,233.638,707.164,29.435,0.000
168.915,231.947,695.483,28.915,0.000
174.309,229.907,684.027,28.942,0.000
179.795,227.605,671.264,28.444,0.000
185.070,226.559,659.331,26.727,0.000
188.759,223.630,645.805,27.944,0.000
193.793,220.646,631.843,27.747,0.000
197.456,217.473,618.109,27.428,0.000
201.188,213.650,604.846,27.454,0.000
206.225,211.627,594.133,27.455,0.000
210.074,207.590,581.474,27.353,0.000
214.950,204.724,571.275,27.611,0.000
219.939,202.927,563.991,27.596,0.000
224.804,201.857,560.133,26.446,0.000
228.455,199.270,558.003,27.936,0.000
233.085,197.599,557.908,26.777,0.000
237.322,195.592,558.972,26.678,0.000
239.847,192.666,559.812,28.158,0.000
244.136,191.151,561.882,29.458,0.000
247.342,189.245,566.566,29.632,0.000
251.709,187.166,571.050,29.994,0.000
255.099,185.191,575.376,30.349,0.000
259.537,183.105,578.983,30.726,0.000
263.956,180.544,580.485,30.030,0.000
267.324,178.312,582.124,31.723,0.000
270.798,174.848,580.174,32.161,0.000
275.004,172.629,577.312,33.098,0.000
279.363,171.801,576.518,33.541,0.000
282.771,171.250,578.852,33.703,0.000
286.561,170.478,581.810,34.411,0.000
290.399,170.468,587.224,33.969,0.000
294.419,171.204,595.148,34.536,0.000
298.312,170.782,602.573,34.231,0.000
302.243,170.740,611.545,35.175,0.000
306.725,170.507,620.957,35.551,0.000
310.044,170.427,630.483,35.993,0.000
314.512,170.536,640.274,36.478,0.000
317.952,170.924,650.172,36.938,0.000
322.574,172.347,660.383,37.344,0.000
326.090,173.069,669.860,37.611,0.000
330.894,174.265,677.149,38.102,0.000
334.460,175.403,683.048,38.112,0.000
338.963,177.357,689.627,38.305,0.000
342.392,177.926,695.301,38.650,0.000
347.275,178.409,699.422,38.433,0.000
351.216,178.741,702.631,39.111,0.000
354.721,178.476,705.139,39.345,0.000
359.555,179.058,706.623,39.430,0.000
364.495,178.927,706.258,39.416,0.000
369.384,180.424,706.101,39.716,0.000
373.154,180.749,704.759,39.713,0.000
378.343,182.048,703.338,39.626,0.000
382.395,182.596,701.331,40.305,0.000
387.426,184.229,701.017,38.647,0.000
392.894,186.664,702.409,37.985,0.000
398.029,190.378,707.113,37.528,0.000
401.664,192.930,713.536,37.528,0.000
405.517,195.465,722.554,37.315,0.000
410.543,197.439,731.841,37.191,0.000
415.645,199.636,740.865,37.025,0.000
419.551,200.364,747.938,36.826,0.000
424.801,201.134,752.506,36.497,0.000
428.840,201.854,755.326,36.204,0.000
434.189,202.439,754.422,35.716,0.000
439.522,204.164,753.631,35.101,0.000
443.364,204.193,749.694,34.995,0.000
447.740,204.240,743.664,34.271,0.000
451.923,203.114,733.563,34.762,0.000
455.617,201.482,720.488,34.857,0.000
460.576,201.494,707.694,34.890,0.000
465.647,202.401,698.181,34.748,0.000
469.452,201.896,689.424,34.857,0.000
474.497,201.252,681.669,34.867,0.000
478.274,200.073,674.179,35.089,0.000
483.244,200.095,669.060,35.317,0.000
487.093,197.890,662.366,35.407,0.000
492.146,197.319,656.437,35.197,0.000
497.283,196.839,651.530,34.654,0.000
500.790,196.151,647.438,34.771,0.000
505.864,197.076,647.579,34.541,0.000
510.679,196.342,648.249,34.581,0.000
515.832,196.775,650.573,34.483,0.000
519.664,196.243,652.010,34.548,0.000
524.702,194.792,650.999,34.797,0.000
529.826,194.759,650.949,34.911,0.000
533.776,194.904,653.082,34.935,0.000
538.185,194.495,655.234,35.344,0.000
544.459,196.632,659.914,34.096,0.000
548.201,196.907,664.172,33.794,0.000
554.778,197.703,669.930,34.460,0.000
559.250,197.518,673.068,33.732,0.000
564.028,197.860,675.889,34.023,0.000
567.716,198.157,678.342,34.157,0.000
572.604,198.072,679.730,34.553,0.000
577.732,199.049,682.974,34.806,0.000
581.676,198.096,683.995,34.794,0.000
586.049,197.977,685.205,35.568,0.000
591.067,198.137,685.880,34.179,0.000
596.011,198.134,684.496,34.194,0.000
600.667,198.744,683.193,33.221,0.000
604.945,198.845,681.580,33.955,0.000
